committee_id,name,committee_type,org_type,connected_org,total_receipts,contribs_to_others,ind_exp,proposedClass,reason,finalClass
C00773176,CT SENATE REPUBLICAN NOMINEE FUND 2022,N,,,898,0,0,UNKNOWN,no signal,
C00773192,WA-08 REPUBLICAN NOMINEE FUND 2022,N,,,281,0,0,UNKNOWN,no signal,
C00773226,VA-02 REPUBLICAN NOMINEE FUND 2022,N,,,195,0,0,UNKNOWN,no signal,
C00773267,TX-32 REPUBLICAN NOMINEE FUND 2022,N,,,98,0,0,UNKNOWN,no signal,
C00773275,AMERICAN VETERANS RELIEF PAC,O,,,0,0,0,UNKNOWN,no signal,
C00773291,CA-03 REPUBLICAN NOMINEE FUND 2022,N,,,708,0,0,UNKNOWN,no signal,
C00773309,TX-28 REPUBLICAN NOMINEE FUND 2022,N,,,176,0,0,UNKNOWN,no signal,
C00773317,CA-10 REPUBLICAN NOMINEE FUND 2022,N,,,613,0,0,UNKNOWN,no signal,
C00773333,TX-07 REPUBLICAN NOMINEE FUND 2022,N,,,81,0,0,UNKNOWN,no signal,
C00773358,PA-08 REPUBLICAN NOMINEE FUND 2022,N,,,134,0,0,UNKNOWN,no signal,
C00773366,PA-07 REPUBLICAN NOMINEE FUND 2022,N,,,92,0,0,UNKNOWN,no signal,
C00773374,OR-05 REPUBLICAN NOMINEE FUND 2022,N,,,157,0,0,UNKNOWN,no signal,
C00773382,CA-45 REPUBLICAN NOMINEE FUND 2022,N,,,813,0,0,UNKNOWN,no signal,
C00773408,OR-04 REPUBLICAN NOMINEE FUND 2022,N,,,82,0,0,UNKNOWN,no signal,
C00773416,GARBARINO VICTORY FUND,N,,NONE,541126,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00773457,NY-19 REPUBLICAN NOMINEE FUND 2022,N,,,167,0,0,UNKNOWN,no signal,
C00773465,FL-07 REPUBLICAN NOMINEE FUND 2022,N,,,167,0,0,UNKNOWN,no signal,
C00773473,FL-13 REPUBLICAN NOMINEE FUND 2022,N,,,160,0,0,UNKNOWN,no signal,
C00773481,NY-18 REPUBLICAN NOMINEE FUND 2022,N,,,0,0,0,UNKNOWN,no signal,
C00773499,CT-05 REPUBLICAN NOMINEE FUND 2022,N,,,131,0,0,UNKNOWN,no signal,
C00773507,GA-06 REPUBLICAN NOMINEE FUND 2022,N,,,88,0,0,UNKNOWN,no signal,
C00773515,GA-07 REPUBLICAN NOMINEE FUND 2022,N,,,88,0,0,UNKNOWN,no signal,
C00773523,NY-03 REPUBLICAN NOMINEE FUND 2022,N,,,149,0,0,UNKNOWN,no signal,
C00773556,IL-06 REPUBLICAN NOMINEE FUND 2022,N,,,91,0,0,UNKNOWN,no signal,
C00773572,IL-14 REPUBLICAN NOMINEE FUND 2022,N,,,91,0,0,UNKNOWN,no signal,
C00773580,IL-17 REPUBLICAN NOMINEE FUND 2022,N,,,91,0,0,UNKNOWN,no signal,
C00773598,NJ-11 REPUBLICAN NOMINEE FUND 2022,N,,,122,0,0,UNKNOWN,no signal,
C00773606,NJ-07 REPUBLICAN NOMINEE FUND 2022,N,,,105,0,0,UNKNOWN,no signal,
C00773614,KS-03 REPUBLICAN NOMINEE FUND 2022,N,,,135,0,0,UNKNOWN,no signal,
C00773622,PATRIOT NATIONAL COMMITTEE LLC,N,C,,0,0,0,CORPORATE,org_type=C (Corporation),
C00773630,ME-02 REPUBLICAN NOMINEE FUND 2022,N,,,70,0,0,UNKNOWN,no signal,
C00773648,NJ-05 REPUBLICAN NOMINEE FUND 2022,N,,,100,0,0,UNKNOWN,no signal,
C00773655,MI-08 REPUBLICAN NOMINEE FUND 2022,N,,,132,0,0,UNKNOWN,no signal,
C00773663,NJ-03 REPUBLICAN NOMINEE FUND 2022,N,,,81,0,0,UNKNOWN,no signal,
C00773671,MI-11 REPUBLICAN NOMINEE FUND 2022,N,,,128,0,0,UNKNOWN,no signal,
C00773689,MN-02 REPUBLICAN NOMINEE FUND 2022,N,,,116,0,0,UNKNOWN,no signal,
C00774802,CONSERVATIVES FOR ACCOUNTABILITY IN TAX SPENDING,N,,,0,0,0,UNKNOWN,no signal,
C00774968,"SHORTING DC, INC.",N,,,0,0,0,CORPORATE,/\bINC\b/,
C00774976,LATURNER VICTORY FUND,N,,,252100,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00774992,TAKE BACK AZ-01 REPUBLICAN NOMINEE FUND 2022,N,,,0,0,0,UNKNOWN,no signal,
C00775031,TAKE BACK CA-10 REPUBLICAN NOMINEE FUND 2022,N,,,0,0,0,UNKNOWN,no signal,
C00775056,TAKE BACK CA-45 REPUBLICAN NOMINEE FUND 2022,N,,,0,0,0,UNKNOWN,no signal,
C00775114,TAKE BACK GA-07 REPUBLICAN NOMINEE FUND 2022,N,,,0,0,0,UNKNOWN,no signal,
C00775148,AAPI PATRIOT FUND,O,,,0,0,0,UNKNOWN,no signal,
C00775171,MAKE AMERICA FLORIDA,O,,,13293,0,0,UNKNOWN,no signal,
C00775312,TAKE BACK MI-11 REPUBLICAN NOMINEE FUND 2022,N,,,0,0,0,UNKNOWN,no signal,
C00775346,TAKE BACK NC-02 REPUBLICAN NOMINEE FUND 2022,N,,,5,0,0,UNKNOWN,no signal,
C00775379,2021 SENATORS CLASSIC COMMITTEE,N,,,1215800,0,0,UNKNOWN,no signal,
C00775387,WAGNER VICTORY COMMITTEE,N,,NONE,244800,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00775460,NO AMBLER ROAD,O,,,0,0,0,UNKNOWN,no signal,
C00775478,REPS MATTER PAC,N,,,1049488,0,0,UNKNOWN,no signal,
C00775536,BATTLEGROUND SOUTH,N,,,167789,0,0,UNKNOWN,no signal,
C00775635,DIANA VICTORY FUND,N,,NONE,34800,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00775676,TAKE BACK NJ-11 REPUBLICAN NOMINEE FUND 2022,N,,,0,0,0,UNKNOWN,no signal,
C00775742,TAKE BACK OH-13 REPUBLICAN NOMINEE FUND 2022,N,,,0,0,0,UNKNOWN,no signal,
C00775775,TAKE BACK PA-07 REPUBLICAN NOMINEE FUND 2022,N,,,18,0,0,UNKNOWN,no signal,
C00775783,TAKE BACK PA-08 REPUBLICAN NOMINEE FUND 2022,N,,,17,0,0,UNKNOWN,no signal,
C00775791,TAKE BACK PA-17 REPUBLICAN NOMINEE FUND 2022,N,,,17,0,0,UNKNOWN,no signal,
C00775809,NC PATIENT FREEDOM AND PATRIOTISM,N,,,0,0,0,UNKNOWN,no signal,
C00775817,FORGOTTEN MEN & WOMEN PAC,N,,NONE,0,0,0,UNKNOWN,no signal,
C00775833,TAKE BACK TX-07 REPUBLICAN NOMINEE FUND 2022,N,,,0,0,0,UNKNOWN,no signal,
C00775841,ONE VIRGINIA FUND,N,,,1706166,0,0,UNKNOWN,no signal,
C00775874,TAKE BACK TX-32 REPUBLICAN NOMINEE FUND 2022,N,,,0,0,0,UNKNOWN,no signal,
C00775882,TAKE BACK TX-34 REPUBLICAN NOMINEE FUND 2022,N,,,0,0,0,UNKNOWN,no signal,
C00775932,DIVOC EMBARGO,N,,,0,0,0,UNKNOWN,no signal,
C00775957,ROCKWALL UNITED,V,,,0,0,0,UNKNOWN,no signal,
C00776005,REDEEM DEMOCRACY INC,O,,NONE,21459,0,0,CORPORATE,/\bINC\b/,
C00776013,FREEDOMWORKS VICTORY 2021,N,,,200800,0,0,IDEOLOGICAL,/\bFREEDOMWORKS\b/,
C00776047,WORKING WOMEN WIN,U,,,0,0,0,UNKNOWN,no signal,
C00776070,NATIONAL GOVERNANCE COMMITTEE PAC,O,,,208,0,0,UNKNOWN,no signal,
C00776112,ASIAN AMERICAN PACIFIC ISLANDER COALITION AGAINST HATE POLITICAL ACTION COMMITTEE,V,,,0,0,0,UNKNOWN,no signal,
C00776161,TEAM WICKER,N,,NONE,301850,0,0,LEADERSHIP,/\bTEAM [A-Z]+/,
C00776187,ADERHOLT MAJORITY FUND,N,,NONE,76600,0,0,LEADERSHIP,/\bMAJORITY (COMMITTEE|MAKERS|FUND)\b/,
C00830406,RIGHT TO VOTE WITHOUT SERVITUDE,O,,,0,0,0,UNKNOWN,no signal,
C00830414,AGE-LIMIT AMENDMENT COMMITTEE,O,,,0,0,0,UNKNOWN,no signal,
C00830489,BEST OF THE WEST,N,,NONE,49500,0,0,UNKNOWN,no signal,
C00830497,PRINCETONIAN INSTITUTE,O,,,0,0,0,UNKNOWN,no signal,
C00830513,REPUBLICAN ATTORNEYS GENERAL ASSOCIATION PAC,N,,REPUBLICAN ATTORNEYS GENERAL ASSOCIATION,2100,0,0,CORPORATE,/\bASSOCIATION\b/,
C00830588,NNWX,O,,,0,0,0,UNKNOWN,no signal,
C00830638,CHUCK EDWARDS LEADERSHIP COMMITTEE,N,,NONE,22700,0,0,UNKNOWN,no signal,
C00830711,RETAIN THE HOUSE,O,,,0,0,0,UNKNOWN,no signal,
C00831032,HAWAII CONSERVATIVES FEDERAL,O,,,5399,0,0,UNKNOWN,no signal,
C00839324,ONE AMERICAN PERCEPTION,V,,ONE AMERICAN PERCEPTION,0,0,0,UNKNOWN,no signal,
C30003271,CONSERVATIVES NETWORK,E,,,0,0,0,UNKNOWN,no signal,
C30003289,COALITION FOR APP FAIRNESS,E,,,0,0,0,UNKNOWN,no signal,
C30003297,NACS,E,,,0,0,0,UNKNOWN,no signal,
C30003305,DELTA GOOD HAND PAC,E,,,0,0,0,UNKNOWN,no signal,
C30003313,GREENPEACE INC.,E,,,0,0,0,CORPORATE,/\bINC\b/,
C30003321,CAFE ACCION,E,,,0,0,0,UNKNOWN,no signal,
C30003339,CIVIC EMPOWERMENT COALITION,E,,,0,0,0,UNKNOWN,no signal,
C00650622,RURAL OBJECTIVE PAC,N,,,20161,0,0,UNKNOWN,no signal,
C00704650,INNOVATION NATION PAC,N,,NONE,138577,0,0,UNKNOWN,no signal,
C00757435,"FRIENDS OF FREEDOM PAC, INC",V,,,0,0,0,CORPORATE,/\bINC\b/,
C00685735,HELPING ELECT THE NEXT GENERATION PAC (HENG PAC),N,,,0,0,0,LEADERSHIP,/\bELECT [A-Z]+/,
C00795328,TAKE BACK NEW YORK,N,,,16700,0,0,UNKNOWN,no signal,
C00795435,TEXANS AGAINST BETO,N,,,436,0,0,UNKNOWN,no signal,
C00795468,SUPERNOVA PAC,O,,,0,0,0,UNKNOWN,no signal,
C00795641,"AARONSON, RUTHERFORD AND JONES",O,,,1460,0,0,UNKNOWN,no signal,
C00795666,POLITEENS,N,,,0,0,0,UNKNOWN,no signal,
C00795716,MISSOURI VOICES PAC,O,,,0,0,0,UNKNOWN,no signal,
C00795815,JARED GOLDEN VICTORY FUND,N,,,262387,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00795856,THE NINTH AMENDMENT SUPER PAC,N,,,0,0,0,UNKNOWN,no signal,
C00795872,ADVANCING OHIO'S ECONOMY,O,,,0,0,0,UNKNOWN,no signal,
C00807990,PROGRESS TOGETHER,N,,,0,0,0,UNKNOWN,no signal,
C00808170,4RI PAC,O,,NONE,215000,0,0,UNKNOWN,no signal,
C00808204,DEFENDING FREEDOM PAC,O,,,10000,0,0,UNKNOWN,no signal,
C00808238,TAKE IT BACK VIRGINIA PAC,O,,,5000,0,0,UNKNOWN,no signal,
C00808246,OK SENATE REPUBLICAN NOMINEE FUND 2022,N,,,6,0,0,UNKNOWN,no signal,
C00808311,RSLC VICTORY FUND,V,,STATE REPUBLICAN VICTORY FUND,5838239,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00808378,COLLEGE DEMOCRATS OF AMERICA,V,,NONE,1581,0,0,UNKNOWN,no signal,
C00808469,"STAND UP RIVERSIDE, INC",O,,NONE,0,0,0,IDEOLOGICAL,/STAND UP/,
C00808501,HOOSIER FUTURE FUND PAC,O,,,0,0,0,UNKNOWN,no signal,
C00808592,RED WAVE ACTION PAC,O,,,250000,0,0,UNKNOWN,no signal,
C00813709,CONOR LAMB VICTORY FUND,N,,,2385,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00813717,LISA BLUNT ROCHESTER VICTORY FUND 2022,N,,,113820,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00813741,DREW MONTEZ CLARK VICTORY FUND,N,,,0,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00813766,JAY CHEN VICTORY FUND,N,,,386671,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00813816,THE AMERICA FIRST POLITICAL COMMITTEE,N,,,0,0,0,UNKNOWN,no signal,
C00813824,BLUE COLORADO FUND,N,,NONE,156220,0,0,UNKNOWN,no signal,
C00813915,TRUTH COALITION PAC,O,,,10000,0,0,UNKNOWN,no signal,
C00813931,PATHWAY PAC INC,O,,,0,0,0,CORPORATE,/\bINC\b/,
C00814012,RAISE THE WAGE FUND,N,,,0,0,0,UNKNOWN,no signal,
C00814020,FTC PAC,O,,NONE,49715,0,0,UNKNOWN,no signal,
C00814079,NATIONAL DRAFT DONALD J.TRUMP FOR PRESIDENT 2024 COMMITTEE,N,,,5800,0,0,LEADERSHIP,/\bFOR (CONGRESS|SENATE|PRESIDENT)\b/,
C00814103,SAVANNAH DOCK WORKERS COALITION,N,,,0,0,0,UNKNOWN,no signal,
C00814129,MORAN VICTORY FUND,N,,NONE,631240,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00814137,VECINO SUPER PAC,O,,,100,0,0,UNKNOWN,no signal,
C00814160,EQUITABLE GEORGIA,V,,,0,0,0,UNKNOWN,no signal,
C00814186,HELP AMERICA GROW GREATER PAC (HAGG PAC),N,,,0,0,0,UNKNOWN,no signal,
C00814194,NEW SOUTHERN LEADERS PAC,N,,NONE,44047,0,0,UNKNOWN,no signal,
C00814228,JAKE HAGG VICTORY FUND,N,,,1700,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00816421,CITIZENS FOR BETTER GOVERNMENT ACCOUNTABILITY PAC,V,,,23850,0,0,IDEOLOGICAL,/CITIZENS FOR/,
C00816454,BAN ASSAULT WEAPONS NOW,O,,,0,0,0,UNKNOWN,no signal,
C00816512,KELLY FOR ALASKA VICTORY,N,,,0,0,0,UNKNOWN,no signal,
C00816538,SERVE OKLAHOMA,N,,,34100,0,0,UNKNOWN,no signal,
C00816611,TED LIEU VICTORY FUND,N,,NONE,491551,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00816629,BRIGHT FUTURE FUND,O,,,1000,0,0,UNKNOWN,no signal,
C00816678,PATRIOT UPRISING,N,,,0,0,0,UNKNOWN,no signal,
C00816694,RUDY SALAS VICTORY FUND,N,,,87821,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00816710,WASHINGTON VETERANS VOTE PAC,V,,,5825,0,0,UNKNOWN,no signal,
C00816736,STRONGER OH,O,,,0,0,0,UNKNOWN,no signal,
C00816751,IT MATTERS WHO LEADS PAC,N,,OGLES,19500,0,0,UNKNOWN,no signal,
C00816777,MORE PAC,N,,,0,0,0,UNKNOWN,no signal,
C00816785,O'ROURKE VICTORY COMMITTEE,N,,,0,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00816819,ILLINOIS VICTORY FUND 2022,N,,,46030,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00816900,KRIMSON BARNES BOOKER SENATE VICTORY FUND,N,,,3400,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00816934,FRIENDS OF OSUN ZOTIQUE,V,,,0,0,0,UNKNOWN,no signal,
C00816975,DAN SANCHEZ VICTORY FUND,N,,,50000,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00817031,KNOWLEDGEABLE UNYIELDING LEADERSHIP EXPERIENCED PAC (KYLE PAC),N,,,5800,0,0,UNKNOWN,no signal,
C00817072,VANCE VICTORY,N,,NONE,4769953,0,0,UNKNOWN,no signal,
C00817098,MCCLINTOCK JFC,N,,NONE,22000,0,0,UNKNOWN,no signal,
C00805127,LIBERTAD AMERICA,N,,,0,0,0,UNKNOWN,no signal,
C00805192,TEAM ZINKE,N,,NONE,46600,0,0,LEADERSHIP,/\bTEAM [A-Z]+/,
C00805242,COLORADO SENATE VICTORY 2022,N,,,51764,0,0,UNKNOWN,no signal,
C00805309,SAVE GLENDORA SCHOOLS,N,,,8988,0,0,UNKNOWN,no signal,
C00805358,TOTAL COMMUNITY OPTIONS INC. DBA INNOVAGE PAC,N,C,"TOTAL COMMUNITY OPTIONS, INC. DBA INNOVAGE",0,0,0,CORPORATE,org_type=C (Corporation),
C00805556,SERVE AMERICA VICTORY FUND,N,,,1326776,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00805614,AIM: ABOLISH INJUSTICE MISSION,O,,,0,0,0,UNKNOWN,no signal,
C00805788,TEAM VALOR,N,,,142000,0,0,LEADERSHIP,/\bTEAM [A-Z]+/,
C00805796,PRO-LIFE WARRIORS PAC,O,,,0,0,0,UNKNOWN,no signal,
C00810812,PROGRESSIVE 13TH VICTORY FUND,O,,,0,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00810846,OHIO DEMOCRATIC HISPANIC_LATINO CAUCUS,N,,,267,0,0,UNKNOWN,no signal,
C00810853,APE PAC,V,,,0,0,0,UNKNOWN,no signal,
C00810895,CAMBODIAN AMERICAN PAC,N,,,0,0,0,UNKNOWN,no signal,
C00810911,BLACK RIFLE COFFEE PAC (BLACK RIFLE COFFEE CO.),N,C,BLACK RIFLE COFFEE CO.,0,0,0,CORPORATE,org_type=C (Corporation),
C00810952,BENINE VICTORY COMMITTEE,N,,,0,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00810960,MINNESOTA FREEDOM FUND PAC,O,,,0,0,0,UNKNOWN,no signal,
C00811000,PAC FOR ALASKAN INDEPENDENCE,O,,,0,0,0,UNKNOWN,no signal,
C00811042,BETTER GOVERNMENT REPRESENTATION,V,,,0,0,0,UNKNOWN,no signal,
C00811059,BOHANNAN VICTORY FUND,N,,,225500,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00811091,LIZ MATHIS VICTORY FUND,N,,,291143,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00811117,RESTORED PAC,V,,,0,0,0,UNKNOWN,no signal,
C00811265,STEPHEN LEON FOR PRESIDENT OF THE UNITED STATES OF AMERICA (DRAFT COMMITTEE),U,,,480,0,0,LEADERSHIP,/\bFOR (CONGRESS|SENATE|PRESIDENT)\b/,
C00811307,TEAM MONICA VICTORY,N,,NONE,1424422,0,0,LEADERSHIP,/\bTEAM [A-Z]+/,
C00811349,NC SENATE GOP FUND,N,,,22556,0,0,UNKNOWN,no signal,
C00811364,CALIFORNIANS UNITED,V,,,99,0,0,UNKNOWN,no signal,
C00811448,UNITING AMERICA PAC INC.,O,,NONE,250000,0,0,DARK_MONEY,/AMERICA PAC/,
C00811463,NEW HAMPSHIRE MAJORITY PAC,N,,,0,0,0,UNKNOWN,no signal,
C00811489,ONLINE FUNDRAISING PAC,V,,NONE,10000,0,0,UNKNOWN,no signal,
C00815035,OJC PAC,N,,NONE,40885,0,0,UNKNOWN,no signal,
C00815050,HELP FREE PIZZA,N,,,0,0,0,UNKNOWN,no signal,
C00815126,BUILDING BLACK POLITICAL POWER,N,,NONE,2916,0,0,UNKNOWN,no signal,
C00815134,FETTERMAN VICTORY FUND,N,,NONE,4478448,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00815142,SOLARIS LEAGUE,N,,,0,0,0,UNKNOWN,no signal,
C00815175,WOOD VICTORY FUND,N,,,43326,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00815233,CITIZENS FOR NEW LEADERSHIP,O,,,72300,0,0,IDEOLOGICAL,/CITIZENS FOR/,
C00815258,VALLEY INDEPENDENT PAC,O,,,1000,0,0,UNKNOWN,no signal,
C00815266,REMAIN FREE INC,O,,NONE,12104,0,0,CORPORATE,/\bINC\b/,
C00815407,GENERAL JOHN STARK PAC,O,,NONE,500000,0,0,UNKNOWN,no signal,
C00815431,DOUBLE HEADED GATOR COMMITEE,N,,,0,0,0,UNKNOWN,no signal,
C00815456,COUNCIL OAK CIVIC ASSOCIATION,N,,,0,0,0,CORPORATE,/\bASSOCIATION\b/,
C00815464,SCHOLTEN VICTORY FUND,N,,,200900,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00815498,COAL COUNTRY CONSERVATIVES POLITICAL ACTION COMMITTEE,N,,,11060,0,0,CORPORATE,/COAL\b/,
C00815514,THE QUIET PROFESSIONAL PAC,O,,,20000,0,0,UNKNOWN,no signal,
C00815530,THE BLACK VOTE BROWARD,N,,NONE,10300,0,0,UNKNOWN,no signal,
C00815621,FRIENDS OF LIZZIE FLETCHER,N,,,703684,0,0,UNKNOWN,no signal,
C00815639,"RIGHT OF THE PEOPLE, INC.",O,,,0,0,0,CORPORATE,/\bINC\b/,
C00815688,51% ACTION,V,,,0,0,0,UNKNOWN,no signal,
C00817858,ERIC LYNN VICTORY FUND,N,,,142895,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00817866,FLORIDA TRUE DEMOCRATS PAC,O,,,0,0,0,UNKNOWN,no signal,
C00817874,BARRETT BRIGADE VICTORY FUND,N,,NONE,440858,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00817908,BACK TO SCHOOL USA,O,,,58195,0,0,UNKNOWN,no signal,
C00817940,ROLLINS VICTORY FUND,N,,,462474,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00818013,UNITING OHIO ACTION FUND,O,,,0,0,0,UNKNOWN,no signal,
C00818021,OUR PATH FORWARD,O,,,0,0,0,UNKNOWN,no signal,
C00818039,PROTECT AMERICAS BORDERS,O,,,0,0,0,UNKNOWN,no signal,
C00818047,STARK LEADERSHIP PAC,O,,,5000,0,0,UNKNOWN,no signal,
C00818062,HOUCHIN VICTORY FUND,N,,NONE,551220,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00818104,UNITED COMMUNITY COALITION,V,,,0,0,0,UNKNOWN,no signal,
C00818146,NORTHCOAST,N,,,0,0,0,UNKNOWN,no signal,
C00818229,FREDERICK DOUGLASS MEMBERS OF WASHINGTON,N,,,0,0,0,UNKNOWN,no signal,
C00818237,J.R. MAJEWSKI VICTORY FUND,N,,,390778,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00818260,VIRGINIA VALUES PAC,O,,NONE,0,0,0,UNKNOWN,no signal,
C00818302,NEW MEXICO HOUSE VICTORY FUND 2024,N,,NONE,157254,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00818310,BARRASSO WALKER LAXALT VICTORY COMMITTEE,N,,,211541,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00818401,TEAM OGLES,N,,NONE,25000,0,0,LEADERSHIP,/\bTEAM [A-Z]+/,
C00818427,NEVADA NEW HAMPSHIRE VICTORY FUND 2022,N,,,173270,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00819185,VALLEY VOICES FOR TRUTH PAC,O,,,0,0,0,UNKNOWN,no signal,
C00819219,ADAM GRAY VICTORY FUND,N,,,174133,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00819227,LORI CHAVEZ-DEREMER VICTORY,N,,NONE,429921,0,0,UNKNOWN,no signal,
C00819250,FREEDOM FIRST COALITION,N,,,0,0,0,UNKNOWN,no signal,
C00819276,DEFENDERS OF TRUTH IN MARYLAND PAC,O,,NONE,0,0,0,UNKNOWN,no signal,
C00819292,PRESIDENTIAL WOMEN,V,,,15,0,0,UNKNOWN,no signal,
C00819300,ANNETTE TADDEO VICTORY FUND,N,,NONE,343777,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00819318,WE PUSH PROGRESS,N,,,16273,0,0,UNKNOWN,no signal,
C00819326,GOP WINNING WOMEN MAJORITY MAKERS,N,,,180900,0,0,LEADERSHIP,/\bMAJORITY (COMMITTEE|MAKERS|FUND)\b/,
C00819334,TRUE MAGA ARIZONA FUND,O,,,0,0,0,UNKNOWN,no signal,
C00819367,WATER FOR AMERICA,N,,,0,0,0,UNKNOWN,no signal,
C00819383,YELLOWDOG DEMOCRAT DEFENSE LEAGUE (YDDDL),O,,,0,0,0,CORPORATE,/\bDEFENSE\b/,
C00819441,BUDZINSKI VICTORY FUND,N,,NONE,223791,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00819474,AMERICANS FOR AMERICA,O,,,0,0,0,UNKNOWN,no signal,
C00819482,CITIZENS FOR A BETTER OHIO,O,,,0,0,0,IDEOLOGICAL,/CITIZENS FOR/,
C00819524,BRAND NEW GOVERNMENT,N,,,100,0,0,UNKNOWN,no signal,
C00819540,CHARLES C. PANG FOR PRESIDENT,N,,,0,0,0,LEADERSHIP,/\bFOR (CONGRESS|SENATE|PRESIDENT)\b/,
C00819573,DUARTE VICTORY FUND,N,,NONE,885374,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00819581,LEFT ON RED,O,,,0,0,0,UNKNOWN,no signal,
C00819599,ALASKA FIRST FUND,N,,,246779,0,0,UNKNOWN,no signal,
C00819607,BO HINES FREEDOM FUND,N,,,250,0,0,UNKNOWN,no signal,
C00819623,PROTECTION FOR PRIVACY,O,,,0,0,0,UNKNOWN,no signal,
C00819649,WINGMAN USA PAC,O,,NONE,15000,0,0,UNKNOWN,no signal,
C00819656,FREEDOM FIRST USA PAC,N,,,0,0,0,UNKNOWN,no signal,
C00819680,FACTS ARE STUBBORN THINGS PAC,O,,,67592,0,0,UNKNOWN,no signal,
C00819755,EDUCATIONAL PAC,N,,NONE,0,0,0,UNKNOWN,no signal,
C00819763,OUR CHILDREN NOT YOURS PAC,V,,NONE,0,0,0,UNKNOWN,no signal,
C00819771,VARGAS VICTORY FUND,N,,,214350,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00819789,REECE WRIGHT-MCDONALD FOR UTAH SENATE 2024,U,,,0,0,0,UNKNOWN,no signal,
C00819847,FTW FUEL THE WORLD,O,,,0,0,0,UNKNOWN,no signal,
C00819862,WESTERN CONSERVATIVES,O,,NONE,360000,0,0,UNKNOWN,no signal,
C00819896,AMERICAN INSTITUTE FOR CHILDREN'S RIGHTS,O,,,0,0,0,UNKNOWN,no signal,
C00820571,BEASLEY DEMINGS VICTORY FUND,N,,,46309,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00820605,1776 LIBERTY PAC,O,,,65500,0,0,UNKNOWN,no signal,
C00820613,HOUSE OF MELANIN,V,,,0,0,0,UNKNOWN,no signal,
C00820696,THE AMERICAN BRIDGE FORWARD,O,,,130,0,0,DARK_MONEY,/AMERICAN BRIDGE/,
C00820704,REIGN WATERS PAC,N,,,0,0,0,UNKNOWN,no signal,
C00820746,KERMIT JONES VICTORY FUND,N,,,118110,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00820811,JENNIFER-RUTH GREEN VICTORY FUND,N,,,122680,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00820829,O'DEA VICTORY COMMITTEE,N,,,1032475,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00820852,PENNSYLVANIA SENATE VICTORY 2022,N,,,60025,0,0,UNKNOWN,no signal,
C00820860,BRITTANY PETTERSEN VICTORY FUND 2022,N,,,145495,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
